ds_ind_id,cluster_id
1,bundle-000001
64140,bundle-000001
2,bundle-000002
45949,bundle-000002
63396,bundle-000002
63624,bundle-000002
3,bundle-000003
25437,bundle-000003
39765,bundle-000003
4,bundle-000004
53422,bundle-000004
5,bundle-000005
15611,bundle-000005
28904,bundle-000005
48757,bundle-000005
6,bundle-000006
9906,bundle-000006
14250,bundle-000006
29333,bundle-000006
32695,bundle-000006
63079,bundle-000006
63255,bundle-000006
12,bundle-000007
2189,bundle-000007
39327,bundle-000007
14,bundle-000008
16248,bundle-000008
15,bundle-000009
9379,bundle-000009
9784,bundle-000009
24935,bundle-000009
47598,bundle-000009
47683,bundle-000009
16,bundle-000010
38474,bundle-000010
17,bundle-000011
1395,bundle-000011
5099,bundle-000011
22296,bundle-000011
38287,bundle-000011
43251,bundle-000011
44610,bundle-000011
51240,bundle-000011
53849,bundle-000011
60198,bundle-000011
62777,bundle-000011
18,bundle-000012
48780,bundle-000012
19,bundle-000013
60075,bundle-000013
32,bundle-000014
2180,bundle-000014
56942,bundle-000014
33,bundle-000015
37849,bundle-000015
39,bundle-000016
24499,bundle-000016
42,bundle-000017
115,bundle-000017
3109,bundle-000017
3185,bundle-000017
4025,bundle-000017
9367,bundle-000017
11385,bundle-000017
15881,bundle-000017
16193,bundle-000017
18730,bundle-000017
22730,bundle-000017
27754,bundle-000017
28759,bundle-000017
28922,bundle-000017
28950,bundle-000017
29722,bundle-000017
30193,bundle-000017
31092,bundle-000017
35600,bundle-000017
36033,bundle-000017
36810,bundle-000017
38277,bundle-000017
38301,bundle-000017
39820,bundle-000017
43045,bundle-000017
45253,bundle-000017
46322,bundle-000017
52406,bundle-000017
56879,bundle-000017
59199,bundle-000017
59305,bundle-000017
61376,bundle-000017
62211,bundle-000017
44,bundle-000018
44831,bundle-000018
51,bundle-000019
15183,bundle-000019
54844,bundle-000019
54,bundle-000020
1202,bundle-000020
3178,bundle-000020
8707,bundle-000020
11273,bundle-000020
24563,bundle-000020
26223,bundle-000020
27449,bundle-000020
44574,bundle-000020
64165,bundle-000020
55,bundle-000021
5245,bundle-000021
7167,bundle-000021
11614,bundle-000021
11802,bundle-000021
39088,bundle-000021
46499,bundle-000021
62,bundle-000022
5121,bundle-000022
