ds_ind_id,cluster_id
1,bundle-000001
64140,bundle-000001
3,bundle-000002
25437,bundle-000002
39765,bundle-000002
6,bundle-000003
9906,bundle-000003
32695,bundle-000003
63255,bundle-000003
14,bundle-000004
16248,bundle-000004
15,bundle-000005
24935,bundle-000005
47598,bundle-000005
47683,bundle-000005
16,bundle-000006
38474,bundle-000006
17,bundle-000007
22296,bundle-000007
38287,bundle-000007
44610,bundle-000007
51240,bundle-000007
60198,bundle-000007
19,bundle-000008
60075,bundle-000008
32,bundle-000009
2180,bundle-000009
56942,bundle-000009
33,bundle-000010
37849,bundle-000010
39,bundle-000011
24499,bundle-000011
44,bundle-000012
44831,bundle-000012
54,bundle-000013
3178,bundle-000013
8707,bundle-000013
24563,bundle-000013
26223,bundle-000013
44574,bundle-000013
64165,bundle-000013
55,bundle-000014
11802,bundle-000014
64,bundle-000015
2934,bundle-000015
68,bundle-000016
4057,bundle-000016
14111,bundle-000016
20169,bundle-000016
69,bundle-000017
15598,bundle-000017
70,bundle-000018
5000,bundle-000018
24624,bundle-000018
27757,bundle-000018
39219,bundle-000018
57717,bundle-000018
72,bundle-000019
97,bundle-000020
1323,bundle-000020
24700,bundle-000020
26748,bundle-000020
33340,bundle-000020
35422,bundle-000020
56669,bundle-000020
98,bundle-000021
101,bundle-000022
105,bundle-000023
108,bundle-000024
8135,bundle-000024
111,bundle-000025
127,bundle-000026
129,bundle-000027
54778,bundle-000027
131,bundle-000028
6888,bundle-000028
147,bundle-000029
17033,bundle-000029
149,bundle-000030
32279,bundle-000030
153,bundle-000031
54678,bundle-000031
160,bundle-000032
19058,bundle-000032
21476,bundle-000032
39434,bundle-000032
60616,bundle-000032
162,bundle-000033
1760,bundle-000033
5745,bundle-000033
37216,bundle-000033
50613,bundle-000033
173,bundle-000034
14056,bundle-000034
176,bundle-000035
18269,bundle-000035
21317,bundle-000035
42252,bundle-000035
48774,bundle-000035
52542,bundle-000035
55030,bundle-000035
181,bundle-000036
16805,bundle-000036
61489,bundle-000036
188,bundle-000037
798,bundle-000037
191,bundle-000038
27090,bundle-000038
36898,bundle-000038
63521,bundle-000038
196,bundle-000039
14826,bundle-000039
38007,bundle-000039
43543,bundle-000039
53895,bundle-000039
